sedalea,sedaleaname,fips,stateabb,math,read,pernam,perasn,perhsp,perblk,perwht,perfl,perecd,perell,perspeced,totenrl,rsflnfl,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,single_momavgall,locale
2610200,COLEMAN COMMUNITY SCHOOLS                                   ,26,MI,-0.147435141808783,-0.0795768377481324,0.0064051235,0.0036931683,0.016735669,0.010347648,0.96281838,0.46931151,0.56630772,0.005182486,0.16515721,337.4,0,-0.22265756,10.637694,0.12244808,0.073485501,0.14029434,0.14225782,Rural
2610380,COLOMA COMMUNITY SCHOOLS                                    ,26,MI,-0.0710184201107772,-0.087349346954229,0.004724714,0.0044223815,0.099713638,0.075001545,0.81613773,0.53970104,0.62698394,0.013439945,0.11187638,739.3,0,-0.061618567,10.746844,0.17730512,0.077595927,0.10218456,0.18496813,Town
2610410,COLON COMMUNITY SCHOOL DISTRICT                             ,26,MI,-0.252835632808452,-0.149673411608503,0.0016547956,0.0043975813,0.011748467,0.0086299423,0.97356921,0.45535535,0.54467601,0.080894358,0.11686452,259.3,0,0.10116913,10.736012,0.17045641,0.075424999,0.086651579,0.1383981,Rural
2610560,FAIRVIEW AREA SCHOOL DISTRICT                               ,26,MI,0.0303660828653703,0.071071946240278,0.0024186347,0.0014190822,0.0067526628,0.0076219728,0.98178762,0.55139476,0.70771623,0,0.1884049,133.8,0,-0.23622735,10.534943,0.11223797,0.076713659,0.13000759,0.088205047,Rural
2610590,COMSTOCK PUBLIC SCHOOLS                                     ,26,MI,-0.236404362696509,-0.104839334595738,0.0060850563,0.018006472,0.084739275,0.157239,0.73393023,0.63130754,0.70427132,0.013542043,0.13872577,908.1,0.072560683,-0.64557612,10.615692,0.21297872,0.081850082,0.18609574,0.23196495,Suburb
2610620,COMSTOCK PARK PUBLIC SCHOOLS                                ,26,MI,0.0792940925623248,0.0991265871650565,0.0033510462,0.012562154,0.14044273,0.061956655,0.78168744,0.35363287,0.4506596,0.067726359,0.12090542,1396.9,0.08725895,0.27333078,10.798471,0.25162733,0.05514133,0.1102296,0.1861167,Suburb
2610650,CONCORD COMMUNITY SCHOOLS                                   ,26,MI,-0.0788849912951238,-0.0814080853239788,0.0042584892,0.0030082962,0.063696027,0.054769244,0.87426794,0.43723258,0.52865255,0.0059968014,0.13579276,360.5,0,0.62292403,10.963024,0.20197649,0.070961528,0.074895248,0.087328129,Rural
2610750,CONSTANTINE PUBLIC SCHOOL DISTRICT                          ,26,MI,-0.163207554500667,-0.0571252458776879,0.0053781257,0.0072940784,0.030842453,0.019270366,0.93721497,0.47171444,0.58782691,0.0020277621,0.11213319,643.5,0,0.21194619,10.809405,0.12772267,0.071161531,0.10081847,0.12230138,Town
2610830,COOPERSVILLE AREA PUBLIC SCHOOL DISTRICT                    ,26,MI,0.129858061206127,0.154109192022216,0.0032032426,0.010844325,0.075153522,0.0083090449,0.9024899,0.28099105,0.35271513,0.040367566,0.13909884,578.2,0,0.82294506,10.99269,0.21779364,0.051448837,0.061056968,0.10159528,Rural
2610860,CORUNNA PUBLIC SCHOOLS                                      ,26,MI,-0.177132292426606,0.0128117366735909,0.0028448482,0.0040629469,0.021864913,0.0053352569,0.96589208,0.43380517,0.52612036,0,0.1397412,954.7,0.0026517189,0.080374099,10.823646,0.14487417,0.070642494,0.12546508,0.15883246,Town
2610980,COVERT PUBLIC SCHOOLS                                       ,26,MI,-0.192885700347366,-0.240092996753421,0.0042482493,0,0.58104742,0.28621924,0.12848508,0.90961641,0.94090921,0.26560494,0.13194063,213.6,0,-1.4870034,10.345137,0.10137703,0.090112448,0.24363646,0.17555708,Rural
2611030,CRAWFORD AUSABLE SCHOOLS                                    ,26,MI,0.193778085501671,0.10659048045115,0.0040448927,0.010973234,0.029552009,0.009339341,0.94609052,0.51075232,0.61721826,0.00046533212,0.15681779,744.8,0.00046769754,-0.41351107,10.643253,0.16323391,0.099871852,0.16894811,0.13286977,Town
2611140,CROSWELL-LEXINGTON COMMUNITY SCHOOLS                        ,26,MI,0.058028980456365,0.101090374849891,2.1508986e-05,0.001394004,0.044287574,0.0035849193,0.95071197,0.42536366,0.53309023,0.00026888133,0.11455804,1011,0.00093639753,-0.12315033,10.69179,0.15011741,0.089431256,0.13119408,0.14159681,Suburb
2611190,FOREST PARK SCHOOL DISTRICT                                 ,26,MI,-0.040928647023579,-0.0392187214725838,0.0041173375,0.0059238113,0.011014709,0.0032896227,0.97565454,0.36822903,0.54347718,0,0.1649735,198.8,0.0015479685,0.3273913,10.560753,0.18225273,0.062484805,0.077564605,0.099124804,Rural
2611400,DANSVILLE SCHOOLS                                           ,26,MI,-0.0914628644601458,0.0294124785316828,0.0010563504,0.0042914138,0.020662073,0.0024391133,0.97155106,0.24421576,0.32456505,0.0017139808,0.12977137,381.8,0,0.80567348,11.026681,0.20148949,0.056316711,0.061844662,0.11594268,Rural
2611430,DAVISON COMMUNITY SCHOOLS                                   ,26,MI,0.0952021163915251,0.176249028417604,0.0090871071,0.0073126401,0.048091218,0.026306201,0.90920281,0.32683235,0.36110964,0.0057119965,0.10516855,2591.5,0.0047590178,0.26018476,10.817643,0.21315859,0.069368124,0.084375091,0.18005081,Suburb
2611550,DEWITT PUBLIC SCHOOLS                                       ,26,MI,0.152202567271746,0.214911171778409,0.0028559775,0.016276801,0.068342879,0.018818691,0.89370567,0.11308618,0.14226764,0.0022556761,0.070586756,1431.7,0,1.5942318,11.339309,0.45152783,0.029474888,0.023808671,0.11999457,Suburb
2611600,DEARBORN CITY SCHOOL DISTRICT                               ,26,MI,-0.0235945761719742,-0.0935323398200168,0.0012552732,0.006706004,0.035131264,0.12374525,0.83316219,0.69884658,0.76272845,0.37166089,0.098573916,10808.5,0.22461425,-0.33898693,10.804613,0.29865098,0.0906597,0.17358305,0.16163248,Urban
2611610,DEARBORN HEIGHTS SCHOOL DISTRICT #7                         ,26,MI,-0.167913555920985,-0.155772271392713,0.00693605,0.006010924,0.092597455,0.18083963,0.71361595,0.59279907,0.70233488,0.049363557,0.11053862,1280.8,0.0030956906,-0.17085303,10.834516,0.12518723,0.092350081,0.10575811,0.22032401,Suburb
2611640,WESTWOOD COMMUNITY SCHOOL DISTRICT                          ,26,MI,-0.445701556243487,-0.397043985210034,0.0019479012,0.0055857273,0.028318951,0.78651255,0.17763487,0.79880786,0.84490526,0.015607932,0.1566774,801.7,0.0018760321,-1.3541653,10.58802,0.14691062,0.11105654,0.23192261,0.31022304,Suburb
2611670,DECATUR PUBLIC SCHOOLS                                      ,26,MI,-0.0694818203598427,-0.0462946445215397,0.0081669865,0.0052811885,0.18868557,0.023263741,0.77460253,0.56784499,0.65858889,0.10240429,0.13022567,403.4,0,-0.38203526,10.651887,0.13067456,0.083573997,0.14954041,0.17132469,Rural
2611700,DECKERVILLE COMMUNITY SCHOOL DISTRICT                       ,26,MI,0.15940950928533,0.0219582992058998,0.0043063164,0.003763326,0.06900011,0.0099862283,0.91294402,0.5072515,0.619362,0.00044052862,0.13463102,279.8,0,-0.10880188,10.698405,0.12345432,0.084678948,0.1072154,0.12840156,Rural
2611910,DELTON KELLOGG SCHOOLS                                      ,26,MI,-0.0741897035294582,-0.0783802335426272,0.0061035566,0.0040495624,0.021784404,0.0063608675,0.96170163,0.43482518,0.53345358,0.0023086572,0.13871057,641.6,0,0.59625649,10.964198,0.18212165,0.065674543,0.077981643,0.10359766,Rural
2611970,DETOUR AREA SCHOOLS                                         ,26,MI,0.0244658120347282,0.162023142420745,0.28398183,0.0011864018,0.0076460261,0.0064686099,0.70071715,0.3955701,0.58392334,0,0.11386197,84.05,0.016061822,-0.093542784,10.59839,0.17833373,0.088670656,0.06637983,0.065768942,Rural
2612030,DEXTER COMMUNITY SCHOOL DISTRICT                            ,26,MI,0.270985066740292,0.262729721879969,0.0015344832,0.010027111,0.017340437,0.0067922431,0.96430576,0.070874482,0.095378891,0.0048329234,0.11770777,1635.6,0,1.87846,11.490266,0.55131698,0.042083438,0.013204619,0.073439837,Suburb
2612150,DOWAGIAC UNION SCHOOL DISTRICT                              ,26,MI,-0.119313404637685,-0.0997837999385003,0.017837575,0.0033281995,0.17599463,0.10555951,0.69728011,0.65234369,0.74478155,0.088819876,0.1424486,1068.5,0.024534464,-0.68266141,10.630567,0.14399892,0.099206403,0.17140312,0.19688757,Town
2612240,DRYDEN COMMUNITY SCHOOLS                                    ,26,MI,-0.115049114856325,-0.0517930817905953,0.0038316897,0.0016479982,0.028626628,0.0045757801,0.9613179,0.27380913,0.3593536,0.0011523885,0.11844083,283,0,0.77012652,11.17221,0.21643803,0.077147007,0.056068584,0.099646382,Rural
2612300,DUNDEE COMMUNITY SCHOOLS                                    ,26,MI,-0.00841024701671657,0.0701893539745062,0.0025821382,0.0016911078,0.013886154,0.008332693,0.97350788,0.26171002,0.32527182,0.00038334331,0.08820615,729.6,0.00013409115,0.56307751,11.000102,0.17195004,0.07551121,0.060171783,0.13364501,Town
2612330,DURAND AREA SCHOOLS                                         ,26,MI,-0.162699918727564,-0.0777862082172526,0.0011806973,0.0030712802,0.028211789,0.0027992367,0.964737,0.4224723,0.5277524,0.00021802327,0.14855014,718.6,0.0012234383,-0.18620405,10.770792,0.12026635,0.079226591,0.14440843,0.17375608,Rural
2612420,EAST CHINA SCHOOL DISTRICT                                  ,26,MI,0.101685784850199,0.100270872235388,0.0016859914,0.0082461545,0.0066390489,0.0080331797,0.97539562,0.26173884,0.32675976,0.0014176759,0.11472906,2021.8,0.027559767,0.56506211,11.003166,0.18731311,0.07620988,0.081876814,0.10677283,Suburb
2612450,EAST DETROIT PUBLIC SCHOOLS                                 ,26,MI,-0.410915405928692,-0.31113286675564,0.0064934366,0.022310721,0.012066941,0.70448792,0.25464094,0.72944987,0.78311044,0.014540595,0.15647057,2340.3,0.086487286,-0.93503124,10.708065,0.11988002,0.11559495,0.17160711,0.32215822,Suburb
2612480,EAST GRAND RAPIDS PUBLIC SCHOOLS                            ,26,MI,0.464893277033587,0.46298586324568,0.00060816156,0.027006989,0.019749101,0.032909416,0.91972631,0.053827886,0.069758199,0.0063409996,0.061108693,1373.5,0.0020470221,2.2851603,11.644391,0.7824533,0.036928844,0.011261052,0.092069611,Suburb
2612540,EAST JACKSON COMMUNITY SCHOOLS                              ,26,MI,-0.352723089939889,-0.227739911614765,0.0032609876,0.006790394,0.030545197,0.036610972,0.92279243,0.59170395,0.65895593,0.0041602706,0.16382493,533.5,0.0020983983,-0.53222865,10.747772,0.10786683,0.088678725,0.16893812,0.19924723,Suburb
2612560,EAST JORDAN PUBLIC SCHOOLS                                  ,26,MI,-0.019584462725637,-0.0308761721896658,0.027833579,0.0038242908,0.037980583,0.0034687095,0.92689282,0.46936867,0.57925946,0.0011542924,0.11862148,442.5,0,0.013091455,10.740559,0.18295608,0.079787955,0.11894425,0.13170412,Rural
2612600,EAST LANSING SCHOOL DISTRICT                                ,26,MI,0.271924848903891,0.293411492545743,0.007108504,0.093628608,0.085561894,0.18172957,0.63197142,0.27688327,0.32717961,0.069225773,0.091367997,1558,0.021096725,-0.088598862,10.475076,0.67118984,0.079605073,0.0559108,0.16183618,Urban
2612660,EASTON TOWNSHIP S/D #6                                      ,26,MI,-0.203852694276213,0.0847621091228407,0,0,0.043068126,0,0.95693189,0.16534492,0.30714533,0,0.07989981,15.5,0,0.43502003,10.948348,0.11416811,0.062109131,0.12547681,0.099463068,Rural
2612690,EATON RAPIDS PUBLIC SCHOOLS                                 ,26,MI,-0.099461481951858,-0.0322277874723902,0.0015756973,0.011358087,0.063217543,0.0086931,0.91515559,0.36624992,0.45911252,0.0040457929,0.14237054,1227,0.024140349,0.59525388,11.013663,0.17732804,0.064985417,0.086922571,0.11670686,Town
2612810,EAU CLAIRE PUBLIC SCHOOLS                                   ,26,MI,-0.193396012428,-0.180969687217518,0.0014514332,0.0041281981,0.36155343,0.20755553,0.42531139,0.80451852,0.83397669,0.19968002,0.071795948,364.8,0,0.14999148,10.839622,0.16809152,0.073633336,0.11479349,0.091513321,Rural
2612930,ECORSE PUBLIC SCHOOLS                                       ,26,MI,-0.50560655647154,-0.488880442176161,0.0028777339,0.0018381769,0.12396996,0.6873861,0.18392806,0.81196421,0.88459885,0.029287061,0.10575536,553.2,0.052237462,-2.509671,10.275551,0.076983109,0.1353561,0.26526406,0.401779,Suburb
2612960,MONTABELLA COMMUNITY SCHOOLS                                ,26,MI,-0.273485406880673,-0.183348050562487,0.0080252169,0.0038795734,0.054103512,0.0014584535,0.93253326,0.58339882,0.68389243,0.0020162389,0.14691727,373.6,0,-0.42904162,10.653041,0.13362819,0.087095127,0.16672337,0.14406084,Rural
2612990,EDWARDSBURG PUBLIC SCHOOLS                                  ,26,MI,0.240862302785142,0.190971847999272,0.007105954,0.007723405,0.032616172,0.01019771,0.94235677,0.28530914,0.35720935,0.0054369485,0.1067031,869.9,0,0.66790456,11.009798,0.21018203,0.062409025,0.076673828,0.10914614,Suburb
2613050,ELK RAPIDS SCHOOLS                                          ,26,MI,0.113788668695097,0.183311693922244,0.025153479,0.00679179,0.054417066,0.0066806623,0.90695703,0.25757667,0.31310838,0.012491246,0.1051367,782.6,0.024171812,1.070222,11.030902,0.38944674,0.064982668,0.04974024,0.073396184,Rural
2613090,ELKTON-PIGEON-BAY PORT LAKER SCHOOLS                        ,26,MI,0.0551324954486415,0.0612090938769657,0.0032916409,0.0028739301,0.044571772,0.011410096,0.93785256,0.41423005,0.5242967,0,0.1455429,401.8,0,0.25560072,10.687543,0.15833139,0.065550901,0.091824755,0.10979901,Rural
2613110,ELLSWORTH COMMUNITY SCHOOL                                  ,26,MI,-0.02958655734308,0.038545094105502,0.012328319,0.0095036086,0.054951865,0.020870287,0.9023459,0.41095081,0.58892131,0.013822301,0.10453192,109.9,0,0.81626403,10.815349,0.23964471,0.051208928,0.056163348,0.065682232,Rural
2613500,ESCANABA AREA PUBLIC SCHOOLS                                ,26,MI,-0.0672032584204444,0.0105909410554923,0.050832994,0.0062413001,0.010181249,0.0042653996,0.92847908,0.41157413,0.52041489,0,0.14220549,1082.3,0.018340325,-0.065371007,10.601581,0.20051123,0.065413468,0.14369586,0.15360284,Town
2613530,ESSEXVILLE-HAMPTON PUBLIC SCHOOLS                           ,26,MI,-0.0313289433554319,0.0988275220197604,2.8070479e-05,0.01442899,0.036106434,0.018589659,0.93084687,0.29929119,0.36454061,0.0007450112,0.12125175,823.9,0,0.10221778,10.839652,0.23284297,0.07545194,0.12613831,0.16455477,Suburb
2613560,EVART PUBLIC SCHOOLS                                        ,26,MI,-0.19148512309782,-0.248158266531269,0.0035517961,0.0025885145,0.01646037,0.016980613,0.9604187,0.59665507,0.67895848,0,0.19437639,414.1,0,-0.61604887,10.551603,0.096681297,0.081868872,0.17683044,0.15155639,Rural
2614070,FARMINGTON PUBLIC SCHOOL DISTRICT                           ,26,MI,0.165198649799151,0.16169291334103,0.0014307111,0.1304667,0.026705336,0.2477051,0.59369218,0.18530199,0.23466004,0.12025805,0.11299478,4699.5,0.028545883,1.3811488,11.266332,0.53743446,0.049411315,0.041588675,0.13691577,Urban
2614100,FARWELL AREA SCHOOLS                                        ,26,MI,-0.192608780921971,-0.152889245400914,0.0088495864,0.0031083671,0.031655092,0.010064443,0.9463225,0.5904035,0.65781468,0.00023183925,0.1405673,616.6,2.6633395e-05,-0.73112637,10.546898,0.10415455,0.10427611,0.1656675,0.1511399,Town
2614230,FENNVILLE PUBLIC SCHOOLS                                    ,26,MI,-0.128976245291346,-0.168234092620273,0.00087724457,0.00045371882,0.47987497,0.014743409,0.50405061,0.64623183,0.74337113,0.17943864,0.093952686,651.9,0.00083185482,0.2476929,10.859035,0.19996583,0.069408707,0.094053909,0.13619675,Rural
2614250,FENTON AREA PUBLIC SCHOOLS                                  ,26,MI,0.0655644780087423,0.137665486094367,0.0018965875,0.01029785,0.024404341,0.006537444,0.95686376,0.22781774,0.29709947,0.0070069707,0.1265654,1507.1,0.0092109153,0.96110988,11.089909,0.33471742,0.059159391,0.056948882,0.11549193,Suburb
2614280,FERNDALE PUBLIC SCHOOLS                                     ,26,MI,0.0632210841346033,0.0540214341796462,0.0048582265,0.012043016,0.031164013,0.55514431,0.39679044,0.5196864,0.60382038,0.012599336,0.09182474,1006.7,0.068220675,0.53379536,11.00516,0.39971611,0.070094734,0.082745157,0.20761417,Suburb
2614460,FITZGERALD PUBLIC SCHOOLS                                   ,26,MI,-0.269885131287687,-0.234907919294172,0.0046583414,0.11598002,0.032116331,0.49496603,0.35227928,0.77009821,0.83963943,0.090593733,0.12178177,1637.9,0.0059168069,-1.290334,10.551723,0.13074464,0.12295897,0.20354065,0.28453499,Urban
2614520,FLINT SCHOOL DISTRICT OF THE CITY OF                        ,26,MI,-0.387780361000357,-0.384897712627846,0.0029803356,0.0023412451,0.045193225,0.78981334,0.15967186,0.85680777,0.8875109,0.020442391,0.13910823,4895.9,0.042063475,-2.9700568,10.247871,0.12082266,0.18349048,0.35513574,0.44510487,Urban
2614550,FLUSHING COMMUNITY SCHOOLS                                  ,26,MI,0.0310156468574974,0.107473471530378,0.0066842195,0.0098582255,0.027790394,0.075827055,0.87984014,0.30718923,0.37032971,0.0089170374,0.12450247,1917,0.016076235,0.62823588,11.037727,0.29269734,0.076118872,0.078328185,0.13292915,Suburb
2614570,FOREST AREA COMMUNITY SCHOOLS                               ,26,MI,-0.21382397983674,-0.154186504464494,0.015243663,0.0013196175,0.020394769,0.011299247,0.95174271,0.58211887,0.71418005,0.00058939098,0.14246802,265.4,0,-0.35663718,10.695114,0.090280779,0.088732295,0.15552835,0.1405144,Rural
2614610,FOREST HILLS PUBLIC SCHOOLS                                 ,26,MI,0.390401625706456,0.304514709278311,0.0026990257,0.06927672,0.044265486,0.095112085,0.7886467,0.15197252,0.19610925,0.041430682,0.093584657,5515.5,0.24576266,1.8555727,11.471209,0.59750402,0.045805108,0.01960144,0.074353203,Suburb
2614690,GWINN AREA COMMUNITY SCHOOLS                                ,26,MI,-0.190405028115607,-0.113207458933084,0.035556372,0.0035923801,0.030858386,0.017645236,0.91234761,0.58128065,0.66493726,0,0.20689428,524.8,0.063136339,-0.0027907474,10.81193,0.23140579,0.087735824,0.11794433,0.14451681,Rural
2614700,FOWLER PUBLIC SCHOOLS                                       ,26,MI,0.194141914555799,0.242494890792286,0,0.014942305,0.016895268,0.0030129056,0.96514952,0.14882855,0.20058502,0.012256927,0.076521911,199.3,0,1.0252122,11.007315,0.15824643,0.041349679,0.050471302,0.07658086,Rural
2614730,FOWLERVILLE COMMUNITY SCHOOLS                               ,26,MI,-0.0248600025682801,-1.01254756193464e-06,0.011383771,0.0057594287,0.020470167,0.010382277,0.95200437,0.26671952,0.37940422,0.0052888421,0.134361,1354.6,2.835803e-05,0.70659864,11.098787,0.1974887,0.064529046,0.076877907,0.11830153,Town
2614760,FRANKENMUTH SCHOOL DISTRICT                                 ,26,MI,0.162241124816966,0.226731608845632,8.0085127e-05,0.0095871594,0.04140671,0.017689535,0.93123651,0.14495683,0.18773276,0.0053925267,0.13358843,485.1,0,1.3527663,11.103823,0.32700843,0.034318194,0.033363357,0.074174538,Town
